ZN,INDUS,CHAS,AGE,RAD,TAX,B,MEDV,CRIM_stand,RM_stand,LSTAT_stand,DIS_stand,PTRATIO_stand,B_stand,ZN_stand,INDUS_norm,NOX_norm,AGE_norm,RAD_norm,TAX_norm,IQV,IAH
0.0,3.41,0,86.3,2,270.0,396.9,23.6,-0.41393069251038744,1.0291244373790067,-1.0026719372137944,-0.1774755919319347,-0.30309414801650153,0.4410519326070325,-0.48772236467012914,0.10813782991202346,0.21399176954732513,0.858908341915551,0.043478260869565216,0.1583969465648855,19.769014073300223,0.3723295437940205
0.0,3.41,0,63.1,2,270.0,396.06,28.7,-0.4143473086831305,1.1316998620585483,-0.9746371805391516,-0.18089824973091578,-0.30309414801650153,0.43184187158637116,-0.48772236467012914,0.10813782991202346,0.21399176954732513,0.619979402677652,0.043478260869565216,0.1583969465648855,20.961976792882005,0.3637223091408415
0.0,3.41,0,66.1,2,270.0,392.18,22.6,-0.41506649526065914,0.18857581847720803,-0.5386967142484557,-0.3340621862353167,-0.30309414801650153,0.3893001611576009,-0.48772236467012914,0.10813782991202346,0.21399176954732513,0.6508753861997939,0.043478260869565216,0.1583969465648855,23.450443675011783,0.23554533664097668
0.0,3.41,0,73.9,2,270.0,393.55,22.0,-0.4159416219698849,0.1714799143639517,-0.6242027221061164,-0.3341572600630662,-0.30309414801650153,0.4043213321079657,-0.48772236467012914,0.10813782991202346,0.21399176954732513,0.7312049433573636,0.043478260869565216,0.1583969465648855,27.533519499467324,0.25261070501458877
28.0,15.04,0,53.6,4,270.0,395.01,22.9,-0.4156262505095123,0.22419228537982713,-0.6298096734410449,-0.06139044824982817,-0.11814915085479002,0.420329295310544,0.7140255418770691,0.5344574780058651,0.1625514403292181,0.5221421215242018,0.13043478260869565,0.1583969465648855,26.002646614586364,0.21535251488412818
28.0,15.04,0,28.9,4,270.0,396.33,25.0,-0.4171716870385705,-0.10490386880036852,-0.9031485510188124,-0.06139044824982817,-0.11814915085479002,0.4348022483430122,0.7140255418770691,0.5344574780058651,0.1625514403292181,0.26776519052523173,0.13043478260869565,0.1583969465648855,36.992726164390334,0.2728282360663993
28.0,15.04,0,77.3,4,270.0,396.9,20.6,-0.41552035086783734,-0.05076683910838916,-0.2891873798441346,-0.08558673741206901,-0.11814915085479002,0.4410519326070325,0.7140255418770691,0.5344574780058651,0.1625514403292181,0.7662203913491246,0.13043478260869565,0.1583969465648855,25.498426737485246,0.1632323612270246
0.0,2.89,0,57.8,2,276.0,357.98,28.4,-0.40631522816840193,0.484904823106995,-0.8414720863345981,-0.14253596023400336,-0.21062164943564576,0.014319105316378233,-0.48772236467012914,0.08907624633431087,0.12345679012345678,0.5653964984552008,0.043478260869565216,0.1698473282442748,10.49678130949882,0.2850310716135727
0.0,2.89,0,69.6,2,276.0,391.83,21.4,-0.40712984079667053,-0.1732874852533963,-0.18405704231422404,-0.14253596023400336,-0.21062164943564576,0.385462635732325,-0.48772236467012914,0.08907624633431087,0.12345679012345678,0.6869207003089598,0.043478260869565216,0.1698473282442748,10.995375217695544,0.1554916533553903
0.0,2.89,0,76.0,2,276.0,396.9,38.7,-0.4064560397798598,2.5421119514022466,-1.1834961177652406,-0.14253596023400336,-0.21062164943564576,0.4410519326070325,-0.48772236467012914,0.08907624633431087,0.12345679012345678,0.752832131822863,0.043478260869565216,0.1698473282442748,10.578836941698404,0.5483597729414048
0.0,2.89,0,36.9,2,276.0,393.53,43.8,-0.41098994092233776,2.1873719410521644,-1.2732073391240977,-0.14253596023400336,-0.21062164943564576,0.4041020449408067,-0.48772236467012914,0.08907624633431087,0.12345679012345678,0.35015447991761073,0.043478260869565216,0.1698473282442748,14.517232947639195,0.6267098279000316
0.0,2.89,0,62.5,2,276.0,396.9,33.2,-0.41253421371906984,1.611809835905848,-0.9059520266862766,-0.14253596023400336,-0.21062164943564576,0.4410519326070325,-0.48772236467012914,0.08907624633431087,0.12345679012345678,0.6138002059732235,0.043478260869565216,0.1698473282442748,16.880006042010173,0.3427733432529301
0.0,8.56,0,79.9,5,384.0,394.76,27.5,-0.40321737271632896,0.6302200080696794,-0.4531907063907951,-0.48356578037136283,1.1302295799867665,0.41758820572106137,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.7929969104016479,0.17391304347826086,0.37595419847328243,8.697682860519995,0.2570807459018035
0.0,8.56,0,71.3,5,384.0,395.58,26.5,-0.4072136295241496,0.7071515765793346,-0.6984948272939199,-0.44634437680744415,1.1302295799867665,0.4265789795745643,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.7044284243048403,0.17391304347826086,0.37595419847328243,10.718299600292896,0.3095458395117347
0.0,8.56,0,85.4,5,384.0,70.8,18.6,-0.3938958767842838,0.1714799143639517,-0.28358042850920595,-0.5135615730263214,1.1302295799867665,-3.1344253279141,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.8496395468589084,0.17391304347826086,0.37595419847328243,6.3423174133088445,0.22195453684949515
0.0,8.56,0,87.4,5,384.0,394.47,19.3,-0.3958916777235419,-0.21032861083212062,0.11030790276952555,-0.5135615730263214,1.1302295799867665,0.41440854179726194,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.8702368692070032,0.17391304347826086,0.37595419847328243,6.6965984030768055,0.168203493501869
0.0,8.56,0,90.0,5,384.0,392.69,20.1,-0.4042717142037738,-0.16758885054897793,-0.04528499677474203,-0.6531774890764226,1.1302295799867665,0.39489198392014535,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.8970133882595263,0.17391304347826086,0.37595419847328243,9.134247595264032,0.20659322841867908
0.0,8.56,0,96.7,5,384.0,394.05,19.5,-0.4050839993673902,-0.6177809921980768,0.5350344663903642,-0.8024909355569698,1.1302295799867665,0.409803511286931,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.9660144181256437,0.17391304347826086,0.37595419847328243,9.511264636434294,0.16861359024384648
0.0,8.56,0,91.9,5,384.0,395.67,19.5,-0.40059432005330403,-0.6391508723396475,0.8420150519777033,-0.7530050082133692,1.1302295799867665,0.4275657718267784,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.9165808444902164,0.17391304347826086,0.37595419847328243,7.812045308356179,0.141453891993797
0.0,8.56,0,85.2,5,384.0,387.69,20.4,-0.4052527405546744,-0.22457519759316774,0.20142086196211478,-0.7951227139063857,1.1302295799867665,0.3400701921304929,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.8475798146240989,0.17391304347826086,0.37595419847328243,9.594618255355826,0.20488475759060074
0.0,8.56,0,97.1,5,384.0,395.24,19.8,-0.40561931623739533,0.26978136301517897,-0.053695423777134946,-0.6475205963253289,1.1302295799867665,0.4228510977328682,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.9701338825952626,0.17391304347826086,0.37595419847328243,9.782203300609142,0.21687219444210232
0.0,8.56,0,91.2,5,384.0,391.23,19.4,-0.3898379421631799,-0.07926001263048343,0.4060745856870075,-0.5941841789578746,1.1302295799867665,0.37888402071756705,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.9093717816683832,0.17391304347826086,0.37595419847328243,5.764118821184445,0.15739215674631574
0.0,8.56,0,54.4,5,384.0,393.49,21.7,-0.4079572544805263,-0.12769840761804443,0.04863143808531142,-0.48356578037136283,1.1302295799867665,0.4036634706064899,-0.48772236467012914,0.29692082111436957,0.2777777777777778,0.5303810504634398,0.17391304347826086,0.37595419847328243,11.236188336331216,0.17155247373405627
0.0,10.01,0,81.6,6,432.0,395.59,22.8,-0.4087823406997298,0.6131241039564218,-0.34946210669461664,-0.5312453049877234,-0.30309414801650153,0.42668862315814354,-0.48772236467012914,0.3500733137829912,0.33333333333333337,0.8105046343975283,0.21739130434782608,0.46755725190839686,11.80103306251276,0.24684414448193973
0.0,10.01,0,92.9,6,432.0,394.95,18.8,-0.4061697616276397,-0.5294521542795823,0.49858928271332886,-0.6853124428557443,-0.30309414801650153,0.41967143380906813,-0.48772236467012914,0.3500733137829912,0.33333333333333337,0.9268795056642637,0.21739130434782608,0.46755725190839686,9.995291244308829,0.15499907807921934
0.0,10.01,0,95.4,6,432.0,396.9,18.7,-0.39466859504881285,-0.27443825125683396,0.6219422120817572,-0.5928056084555072,-0.30309414801650153,0.4410519326070325,-0.48772236467012914,0.3500733137829912,0.33333333333333337,0.9526261585993822,0.21739130434782608,0.46755725190839686,6.386404292818564,0.13990022349129594
0.0,10.01,0,84.2,6,432.0,388.74,18.5,-0.4039563427434012,-0.04364354572786559,-0.30881170951638465,-0.731375712400364,-0.30309414801650153,0.35158276840632,-0.48772236467012914,0.3500733137829912,0.33333333333333337,0.8372811534500515,0.21739130434782608,0.46755725190839686,8.911246417265588,0.26521998649303397
0.0,10.01,0,88.2,6,432.0,344.91,18.3,-0.40057802780073865,-0.5080822741380115,0.4355110801953823,-0.6331644483351586,-0.30309414801650153,-0.1289850584217732,-0.48772236467012914,0.3500733137829912,0.33333333333333337,0.878475798146241,0.21739130434782608,0.46755725190839686,7.720682120383455,0.15271086516166435
0.0,10.01,0,72.5,6,432.0,393.3,21.2,-0.40520502752930443,-0.15476692246403476,-0.08593539395297425,-0.506240888289612,-0.30309414801650153,0.4015802425184831,-0.48772236467012914,0.3500733137829912,0.33333333333333337,0.7167868177136972,0.21739130434782608,0.46755725190839686,9.484272540666748,0.18788938523542334
0.0,10.01,0,82.6,6,432.0,394.51,19.2,-0.40294738681667425,-0.37558901726027044,-0.3298377770223666,-0.4980170021892828,-0.30309414801650153,0.41484711613157876,-0.48772236467012914,0.3500733137829912,0.33333333333333337,0.8208032955715756,0.21739130434782608,0.46755725190839686,8.507727167177304,0.212769566425026
0.0,10.01,0,73.1,6,432.0,338.63,20.4,-0.4053214007619142,-0.5878631599998773,0.38084330467982874,-0.6263191327371964,-0.30309414801650153,-0.197841228909577,-0.48772236467012914,0.3500733137829912,0.33333333333333337,0.7229660144181256,0.21739130434782608,0.46755725190839686,9.54247394364183,0.15420502151110155
0.0,10.01,0,65.2,6,432.0,391.5,19.3,-0.4036712283235072,-0.7887400333306462,0.13413744594297194,-0.49240764635206385,-0.30309414801650153,0.38184439747420806,-0.48772236467012914,0.3500733137829912,0.33333333333333337,0.6416065911431514,0.21739130434782608,0.46755725190839686,8.792318971570237,0.1526121468936784
0.0,25.65,0,69.7,2,188.0,389.15,22.0,-0.412488828158352,-0.5907124773520864,0.24066952130661465,-0.7308052694338673,0.29797709275906326,0.3560781553330712,-0.48772236467012914,0.9233870967741936,0.4032921810699587,0.6879505664263645,0.043478260869565216,0.001908396946564861,16.26838074352562,0.1809318817972941
0.0,25.65,0,84.1,2,188.0,377.67,20.3,-0.4121792753596099,-0.39980821475405154,0.22665214296929329,-0.7594700285003333,0.29797709275906326,0.23020732138402958,-0.48772236467012914,0.9233870967741936,0.4032921810699587,0.8362512873326466,0.043478260869565216,0.001908396946564861,15.730260541026531,0.19147302134286368
0.0,25.65,0,92.9,2,188.0,378.09,20.5,-0.4096958705757167,-0.4610685378265545,0.739688190115257,-0.811998318331917,0.29797709275906326,0.23481235189435992,-0.48772236467012914,0.9233870967741936,0.4032921810699587,0.9268795056642637,0.043478260869565216,0.001908396946564861,12.527370916220137,0.15930785613824447
0.0,25.65,0,97.0,2,188.0,370.31,17.3,-0.4030172107562401,-0.6106576988175532,1.7881880897468987,-0.8797384206034166,0.29797709275906326,0.149509643869661,-0.48772236467012914,0.9233870967741936,0.4032921810699587,0.9691040164778579,0.043478260869565216,0.001908396946564861,8.423346871659318,0.1185252255926079
0.0,25.65,0,95.8,2,188.0,379.38,18.8,-0.4090558177963628,-0.5778905492671446,0.6906273659346318,-0.8503130709149547,0.29797709275906326,0.24895637417609048,-0.48772236467012914,0.9233870967741936,0.4032921810699587,0.956745623069001,0.043478260869565216,0.001908396946564861,11.926841474177829,0.16668200515361822
0.0,25.65,0,88.4,2,188.0,385.02,21.4,-0.40084801370039336,-0.42545207092393666,0.302345985990829,-0.8566830173741694,0.29797709275906326,0.31079535531481833,-0.48772236467012914,0.9233870967741936,0.4032921810699587,0.8805355303810505,0.043478260869565216,0.001908396946564861,7.689986007392596,0.20281316702653637
0.0,25.65,0,95.6,2,188.0,359.29,15.7,-0.37544024582469504,-0.9568497571110052,2.047509588987345,-0.9687275233769231,0.29797709275906326,0.0286824147652672,-0.48772236467012914,0.9233870967741936,0.4032921810699587,0.9546858908341915,0.043478260869565216,0.001908396946564861,4.355170924362909,0.11717851667905603
0.0,21.89,0,96.0,4,437.0,392.11,16.2,-0.3903592942452718,-0.8428770630226269,0.6359595904190787,-0.9539435431618801,1.268938327858051,0.38853265607254583,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9588053553038105,0.13043478260869565,0.4770992366412213,5.508502966557055,0.18519315502937667
0.0,21.89,0,98.8,4,437.0,396.9,18.0,-0.3826460763878941,0.20852103994267476,0.3836467803472932,-0.942439610004194,1.268938327858051,0.4410519326070325,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9876416065911431,0.13043478260869565,0.4770992366412213,4.722591364027745,0.23054827362147387
0.0,21.89,0,94.7,4,437.0,396.9,14.3,-0.3179635062387133,-0.9226579488844926,0.7971594412982748,-0.8628628161778851,1.268938327858051,0.4410519326070325,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.945417095777549,0.13043478260869565,0.4770992366412213,2.784485686934503,0.15524064834134854
0.0,21.89,0,98.9,4,437.0,395.04,19.2,-0.3809435359948127,0.24698682419750306,-0.0074380752639742805,-0.7969766535475004,1.268938327858051,0.4206582260612822,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9886714727085479,0.13043478260869565,0.4770992366412213,4.590391444908795,0.24193518175108922
0.0,21.89,0,97.7,4,437.0,396.9,19.6,-0.2816911333665637,0.058931878951676064,-0.05509716161086706,-0.7244828598885273,1.268938327858051,0.4410519326070325,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.976313079299691,0.13043478260869565,0.4770992366412213,2.4879990403790653,0.22720693501939124
0.0,21.89,0,97.9,4,437.0,385.76,23.0,-0.351851391574688,0.12446617805249466,-0.21489527465633124,-0.6976720404631759,1.268938327858051,0.31890898049968697,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9783728115345005,0.13043478260869565,0.4770992366412213,3.344505543407779,0.24620674689946423
0.0,21.89,0,95.4,4,437.0,388.69,18.4,-0.38213519789673706,-0.6590960938051142,0.333184218332936,-0.6299319381916764,1.268938327858051,0.35103455048842336,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9526261585993822,0.13043478260869565,0.4770992366412213,4.68169073881967,0.15683170010977412
0.0,21.89,0,98.4,4,437.0,262.76,15.6,-0.30691735899939077,-0.7516989077519232,0.6527804444238641,-0.6888301744824749,1.268938327858051,-1.0297070975257634,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9835221421215243,0.13043478260869565,0.4770992366412213,2.6741456454480073,0.14176569580435594
0.0,21.89,0,98.2,4,437.0,394.67,18.1,-0.3556067557910063,0.07175380703661924,0.6037196202432394,-0.8006845328297298,1.268938327858051,0.41660141346884794,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9814624098867148,0.13043478260869565,0.4770992366412213,3.4425554564285124,0.17696780375999735
0.0,21.89,0,93.5,4,437.0,378.25,17.4,-0.38297075770687544,-0.4881370526725448,0.5953091932408463,-0.8690426149816008,1.268938327858051,0.2365666492316291,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.933058702368692,0.13043478260869565,0.4770992366412213,4.74916361881915,0.17875724903965362
0.0,21.89,0,98.4,4,437.0,394.08,17.1,-0.37951563643069036,0.24128818949308345,0.2715077536487218,-0.9247083411289172,1.268938327858051,0.4101324420376686,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9835221421215243,0.13043478260869565,0.4770992366412213,4.487982147075332,0.23913816591030976
0.0,21.89,0,98.2,4,437.0,392.04,13.3,-0.3914473839701735,-0.609233040141448,1.2148773157504529,-1.0108452290699397,1.268938327858051,0.38776515098749076,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9814624098867148,0.13043478260869565,0.4770992366412213,5.6529364759344976,0.16464016187751288
0.0,21.89,0,97.9,4,437.0,396.9,17.8,-0.35714986485541234,-0.19038338936665386,0.8139802953030606,-1.0107976921560649,1.268938327858051,0.4410519326070325,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9783728115345005,0.13043478260869565,0.4770992366412213,3.4862137493362644,0.19968055007560329
0.0,21.89,0,93.6,4,437.0,388.08,14.0,-0.3866644441099106,-0.15761623981624392,1.612970860530381,-1.037798659236915,1.268938327858051,0.34434629189008564,-0.48772236467012914,0.7855571847507332,0.4917695473251028,0.9340885684860968,0.13043478260869565,0.4770992366412213,5.087341339116897,0.15853735195477017
0.0,21.89,0,100.0,4,437.0,396.9,14.4,-0.2309873159184725,-1.8030970107172235,3.049752140105825,-1.1197998356708356,1.268938327858051,0.4410519326070325,-0.48772236467012914,0.7855571847507332,0.4917695473251028,1.0,0.13043478260869565,0.4770992366412213,2.2637431485837474,0.10133302903139799
0.0,19.58,1,100.0,5,403.0,396.9,13.4,-0.03403609331731552,-1.2560280790930025,1.9858331243031304,-1.1757983202152753,-1.7364178760197713,0.4410519326070325,-0.48772236467012914,0.7008797653958945,0.9999999999999999,1.0,0.17391304347826086,0.41221374045801523,1.5172424254367762,0.15243200567680149
0.0,19.58,0,100.0,5,403.0,396.9,15.6,0.056310265819305205,-1.1634252651461936,1.929763610953845,-1.132920023900263,-1.7364178760197713,0.4410519326070325,-0.48772236467012914,0.7008797653958945,0.9999999999999999,1.0,0.17391304347826086,0.41221374045801523,1.4601900436112427,0.146596133229397
0.0,19.58,0,97.8,5,403.0,396.9,11.8,-0.0970300878613281,-1.9683574171453746,2.3320623692349693,-1.1642468501437142,-1.7364178760197713,0.4410519326070325,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.9773429454170957,0.17391304347826086,0.41221374045801523,1.575878712115457,0.1243740362312247
0.0,19.58,0,100.0,5,403.0,172.91,13.8,-0.14362593019829326,-0.22030122156485335,2.1232034320088804,-1.129449829187407,-1.7364178760197713,-2.014854695985818,-0.48772236467012914,0.7008797653958945,0.9999999999999999,1.0,0.17391304347826086,0.41221374045801523,1.6364174533443778,0.15538270532189566
0.0,19.58,0,100.0,5,403.0,169.27,15.6,-0.169727282540346,-0.9354798769694345,0.5602657473975428,-1.0831013381595391,-1.7364178760197713,-2.0547649604086846,-0.48772236467012914,0.7008797653958945,0.9999999999999999,1.0,0.17391304347826086,0.41221374045801523,1.6801591932989801,0.22287881974022028
0.0,19.58,0,95.7,5,403.0,391.71,14.6,-0.14487345125187034,-1.9355902675949646,2.365704077244541,-1.1096269361016422,-1.7364178760197713,0.3841469127293733,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.9557157569515963,0.17391304347826086,0.41221374045801523,1.638319595136425,0.11419318872633655
0.0,19.58,0,93.8,5,403.0,356.99,17.8,-0.14925257599497727,-1.5651790118077316,2.1960937993629517,-1.0769215393558234,-1.7364178760197713,0.003464390542026947,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.9361483007209063,0.17391304347826086,0.41221374045801523,1.645135106023925,0.1197185335555398
0.0,19.58,0,94.9,5,403.0,351.85,15.4,-0.10235649071787879,-0.9796442959286811,1.2330999075889706,-1.0787754789969382,-1.7364178760197713,-0.052892411417735624,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.9474768280123584,0.17391304347826086,0.41221374045801523,1.5819012978505802,0.17102471058032442
0.0,19.58,0,97.3,5,403.0,372.8,21.5,-0.2277335203347024,-0.23169849097369133,0.20282259979584688,-1.0348989074905561,-1.7364178760197713,0.17681089618090803,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.972193614830072,0.17391304347826086,0.41221374045801523,1.8197788585746348,0.26834635176954297
0.0,19.58,0,100.0,5,403.0,341.6,19.6,-0.24638582205740167,-1.2546034204168974,0.08788009742981127,-1.047448652753487,-1.7364178760197713,-0.16527708458652315,-0.48772236467012914,0.7008797653958945,0.9999999999999999,1.0,0.17391304347826086,0.41221374045801523,1.8844390812554699,0.25567209779050865
0.0,19.58,1,88.0,5,403.0,343.28,15.3,-0.2894136610825503,-1.8130696214499575,-0.07472149128311711,-1.038606786772786,-1.7364178760197713,-0.14685696254520048,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.8764160659114315,0.17391304347826086,0.41221374045801523,2.1037750812716283,0.25681986904441284
0.0,19.58,0,98.5,5,403.0,261.95,19.4,-0.17041039341576558,-0.8200825242049509,0.43971629369657866,-1.0324269879690702,-1.7364178760197713,-1.038588227795687,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.984552008238929,0.17391304347826086,0.41221374045801523,1.6814265765399425,0.22274393054977681
0.0,19.58,1,96.0,5,403.0,321.02,17.0,-0.25598312255073213,-0.22172588024095857,0.3457998588365252,-0.9724354026591526,-1.7364178760197713,-0.3909235795927331,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.9588053553038105,0.17391304347826086,0.41221374045801523,1.9234214457188699,0.23171209720883892
0.0,19.58,1,82.6,5,403.0,88.01,15.6,-0.009136876468122015,-0.18895873069054864,0.3317824804992039,-0.9742893423002674,-1.7364178760197713,-2.9457287205741167,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.8208032955715756,0.17391304347826086,0.41221374045801523,1.4990174677627934,0.23465323233683266
0.0,19.58,0,94.0,5,403.0,88.63,13.1,-0.13578935671434908,-1.4426583656627232,0.4887771178772038,-0.9786152014628685,-1.7364178760197713,-2.9389308183922,-0.48772236467012914,0.7008797653958945,0.9999999999999999,0.9382080329557158,0.17391304347826086,0.41221374045801523,1.6248499553097195,0.18811442266713138
0.0,19.58,0,97.4,5,403.0,363.43,41.3,-0.2781254575193993,0.937946282108303,-1.1302300800834193,-0.9116356898133647,-1.7364178760197713,0.07407485836709929,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9732234809474769,0.17391304347826086,0.41221374045801523,2.538193674043065,0.8057509005365908
0.0,19.58,0,100.0,5,403.0,353.89,24.3,-0.26424678579835426,-0.31147937683555704,-0.8723103186767054,-0.9686799864630485,-1.7364178760197713,-0.030525120367557824,-0.48772236467012914,0.7008797653958945,0.4526748971193414,1.0,0.17391304347826086,0.41221374045801523,2.465610130617073,0.5368408113004548
0.0,19.58,0,100.0,5,403.0,364.31,23.3,-0.2546832335424806,0.32106907535494916,-0.7377434866384198,-0.964591811869821,-1.7364178760197713,0.08372349372207806,-0.48772236467012914,0.7008797653958945,0.9999999999999999,1.0,0.17391304347826086,0.41221374045801523,1.9178773735207,0.4988505364865489
0.0,19.58,1,92.6,5,403.0,338.92,27.0,-0.27232076067682237,-0.04934218043228394,-1.0026719372137944,-0.9491423148605318,-1.7364178760197713,-0.19466156498577694,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9237899073120494,0.17391304347826086,0.41221374045801523,2.5061819719160874,0.6318747978000647
0.0,19.58,0,90.8,5,403.0,374.43,50.0,-0.25022148380422077,1.7158099192614935,-1.5311271005308116,-0.8671411384266113,-1.7364178760197713,0.19468280030433469,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9052523171987641,0.17391304347826086,0.41221374045801523,2.4042786182647196,2.1964086123618887
0.0,19.58,1,98.2,5,403.0,389.61,50.0,-0.2071156747132236,2.161728084882278,-1.504494081689901,-0.8339603725420452,-1.7364178760197713,0.36112176017771963,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9814624098867148,0.17391304347826086,0.41221374045801523,2.266244431903582,1.9912489178549841
0.0,19.58,1,93.9,5,403.0,388.45,50.0,-0.24374414967715907,2.978057506290297,-1.3082507849674012,-0.7762980960119901,-1.7364178760197713,0.34840310448252,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9371781668383111,0.17391304347826086,0.41221374045801523,2.3792389523388,1.166785551085006
0.0,19.58,0,91.8,5,403.0,395.11,22.7,-0.1595667356011841,-0.6135070161697623,-0.1420049073022597,-0.6527021199376751,-1.7364178760197713,0.4214257311463373,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9155509783728115,0.17391304347826086,0.41221374045801523,2.166878494928511,0.20764697035479465
0.0,19.58,0,93.0,5,403.0,240.16,25.0,-0.08024208532503788,-0.2616163231718908,-0.39852293087524154,-0.71858828256806,-1.7364178760197713,-1.2775015964149925,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9279093717816684,0.17391304347826086,0.41221374045801523,2.0629170368897127,0.2723641989247038
0.0,19.58,0,96.2,5,403.0,369.3,50.0,-0.18658510901620207,2.3426597367475814,-1.25498474728558,-0.831488453020559,-1.7364178760197713,0.1384356419281513,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.96086508753862,0.17391304347826086,0.41221374045801523,2.218385186584936,1.0474475648726589
0.0,19.58,0,79.2,5,403.0,227.61,23.8,-0.21101301427332586,-0.5807398666193537,-0.07191801561565264,-0.6508481802965604,-1.7364178760197713,-1.41510429380702,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.7857878475798147,0.17391304347826086,0.41221374045801523,2.276388922111276,0.19955568724201136
0.0,19.58,0,96.1,5,403.0,297.09,23.8,-0.15281243318051116,0.04895926821894332,-0.21769875032379546,-0.8057709826143266,-1.7364178760197713,-0.6533006750980098,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9598352214212151,0.17391304347826086,0.41221374045801523,2.1556267803447855,0.2710853710853711
0.0,19.58,0,95.2,5,403.0,330.04,22.3,-0.13545769300141114,0.16720593833563732,-0.18686051798168826,-0.7285234975678797,-1.7364178760197713,-0.2920250672041997,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9505664263645727,0.17391304347826086,0.41221374045801523,2.12916135390582,0.2499658356597622
0.0,19.58,0,94.6,5,403.0,292.29,17.4,-0.2800060489583738,-0.5835891839715629,0.24907994830900756,-0.6508481802965604,-1.7364178760197713,-0.7059295952160757,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.9443872296601441,0.17391304347826086,0.41221374045801523,2.5491319939673596,0.16782963318269803
0.0,19.58,0,97.3,5,403.0,348.13,19.1,-0.1512413945402788,-0.5764658905910394,-0.08733713178670637,-0.6685319122579624,-1.7364178760197713,-0.09367982450923736,-0.48772236467012914,0.7008797653958945,0.4526748971193414,0.972193614830072,0.17391304347826086,0.41221374045801523,2.1530905667655733,0.20462094648253984
0.0,4.05,0,88.5,5,296.0,396.9,23.1,-0.40432524589077434,-1.0152607628313002,0.2855251319860432,-0.569940352881759,-0.8579291395016376,0.4410519326070325,-0.48772236467012914,0.1315982404692082,0.257201646090535,0.8815653964984552,0.17391304347826086,0.20801526717557245,9.208031170925745,0.14610594742194458
0.0,4.05,0,84.1,5,296.0,395.5,23.6,-0.40983668218717456,0.18715115980110408,-0.5064567440726165,-0.5460768221166412,-0.8579291395016376,0.42570183090593006,-0.48772236467012914,0.1315982404692082,0.257201646090535,0.8362512873326466,0.17391304347826086,0.20801526717557245,12.916645238356681,0.26819881089609504
0.0,4.05,0,68.7,5,296.0,393.23,22.6,-0.4106873705175522,-0.6063837227892388,-0.4223524740486879,-0.5196462980022877,-0.8579291395016376,0.40081273743342805,-0.48772236467012914,0.1315982404692082,0.257201646090535,0.6776519052523172,0.17391304347826086,0.20801526717557245,13.859547829966374,0.22494543950092594
0.0,4.05,0,33.1,5,296.0,390.96,29.4,-0.41276230525498503,0.37235678769472064,-1.0265014803872408,-0.31504742068542213,-0.8579291395016376,0.3759236439609254,-0.48772236467012914,0.1315982404692082,0.257201646090535,0.3110195674562307,0.17391304347826086,0.20801526717557245,17.027027678541295,0.39208970696235956
